ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance
89A,SBST,1,36,95041,17.3
89A,SBST,1,37,95039,17.5
89e,SBST,1,1,64009,0
89e,SBST,1,2,64397,0.4
89e,SBST,1,3,64389,0.7
89e,SBST,1,4,64421,1.2
89e,SBST,1,5,64021,1.6
89e,SBST,1,6,67219,2.3
89e,SBST,1,7,67209,2.7
89e,SBST,1,8,67199,2.9
89e,SBST,1,9,67189,3.1
89e,SBST,1,10,67249,3.5
89e,SBST,1,11,67259,3.8
89e,SBST,1,12,65061,4
89e,SBST,1,13,65199,4.6
89e,SBST,1,14,98121,15.1
89e,SBST,1,15,98131,15.4
89e,SBST,1,16,98061,16
89e,SBST,1,17,99181,18.2
89e,SBST,1,18,95131,20.2
89e,SBST,1,19,95141,20.7
89e,SBST,1,20,95061,21.1
89e,SBST,1,21,95051,21.5
89e,SBST,1,22,95041,21.9
89e,SBST,1,23,95039,22.1
89e,SBST,1,24,95049,22.3
89e,SBST,2,1,95051,0
89e,SBST,2,2,95041,0.4
89e,SBST,2,3,95039,0.6
89e,SBST,2,4,95049,0.8
89e,SBST,2,5,95069,1.4
89e,SBST,2,6,95149,1.7
89e,SBST,2,7,95139,2.2
89e,SBST,2,8,95099,2.6
89e,SBST,2,9,99189,3.9
89e,SBST,2,10,98069,6.4
89e,SBST,2,11,98139,6.8
89e,SBST,2,12,98129,7.1
89e,SBST,2,13,65191,17.5
89e,SBST,2,14,65069,17.9
89e,SBST,2,15,67251,18.2
89e,SBST,2,16,67241,18.5
89e,SBST,2,17,67181,18.7
89e,SBST,2,18,67191,18.9
89e,SBST,2,19,67201,19.2
89e,SBST,2,20,67211,19.6
89e,SBST,2,21,64029,20.3
89e,SBST,2,22,64429,20.7
89e,SBST,2,23,64381,21.2
89e,SBST,2,24,64391,21.5
89e,SBST,2,25,64009,21.8
9,SBST,1,1,84009,0
9,SBST,1,2,84031,0.7
9,SBST,1,3,84041,1.2
9,SBST,1,4,84051,1.8
9,SBST,1,5,84061,2.1
9,SBST,1,6,85091,2.6
9,SBST,1,7,85051,3.1
9,SBST,1,8,85061,3.4
9,SBST,1,9,85081,3.6
9,SBST,1,10,85071,3.9
9,SBST,1,11,96101,4.3
9,SBST,1,12,96259,4.9
9,SBST,1,13,96169,5.2
9,SBST,1,14,96269,5.6
9,SBST,1,15,96181,5.9
9,SBST,1,16,96121,6.1
9,SBST,1,17,76101,6.9
9,SBST,1,18,76031,7.1
9,SBST,1,19,76231,7.5
9,SBST,1,20,76241,7.8
9,SBST,1,21,98011,8.4
9,SBST,1,22,98021,8.8
9,SBST,1,23,98041,9.3
9,SBST,1,24,98121,9.8
9,SBST,1,25,98131,10.1
9,SBST,1,26,98061,10.7
9,SBST,1,27,98071,11.1
9,SBST,1,28,99011,11.5
9,SBST,1,29,99021,11.9
9,SBST,1,30,99031,12.2
9,SBST,1,31,99041,12.6
9,SBST,1,32,99181,12.9
9,SBST,1,33,99171,13.5
9,SBST,1,34,99161,13.7
9,SBST,1,35,95071,14
9,SBST,1,36,95081,14.3
9,SBST,1,37,95091,14.7
9,SBST,1,38,95131,14.9
9,SBST,1,39,95141,15.4
9,SBST,1,40,95061,15.8
9,SBST,1,41,95051,16.2
9,SBST,1,42,95041,16.6
9,SBST,1,43,95039,16.8
9,SBST,1,44,95049,17
9,SBST,1,45,95069,17.6
9,SBST,1,46,95149,17.9
9,SBST,1,47,95139,18.4
9,SBST,1,48,95099,18.8
9,SBST,1,49,95089,19.2
9,SBST,1,50,95079,19.6
9,SBST,1,51,99189,20.1
9,SBST,1,52,99049,20.5
9,SBST,1,53,99039,20.9
9,SBST,1,54,99029,21.2
9,SBST,1,55,99019,21.6
9,SBST,1,56,98079,22.2
9,SBST,1,57,98069,22.6
9,SBST,1,58,98139,23
9,SBST,1,59,98129,23.3
9,SBST,1,60,98049,23.8
9,SBST,1,61,98029,24.5
9,SBST,1,62,98019,24.9
9,SBST,1,63,76249,25.5
9,SBST,1,64,76239,25.8
9,SBST,1,65,76039,26.1
9,SBST,1,66,76109,26.4
9,SBST,1,67,96129,27.1
9,SBST,1,68,96189,27.3
9,SBST,1,69,96261,27.6
9,SBST,1,70,96161,27.9
9,SBST,1,71,96251,28.2
9,SBST,1,72,96109,28.6
9,SBST,1,73,85079,29.2
9,SBST,1,74,85089,29.4
9,SBST,1,75,85069,29.7
9,SBST,1,76,85059,30
9,SBST,1,77,85099,30.5
9,SBST,1,78,84069,31
9,SBST,1,79,84059,31.3
9,SBST,1,80,84049,31.8
9,SBST,1,81,84039,32.5
9,SBST,1,82,84009,33.2
90,SBST,1,1,52009,0
90,SBST,1,2,52509,0.5
90,SBST,1,3,52329,0.8
90,SBST,1,4,52081,1.9
90,SBST,1,5,60081,2.6
90,SBST,1,6,60211,3.1
90,SBST,1,7,70101,3.5
90,SBST,1,8,70111,3.9
90,SBST,1,9,70121,4.4
90,SBST,1,10,70131,4.8
90,SBST,1,11,70141,5.1
90,SBST,1,12,71011,5.5
90,SBST,1,13,71171,5.7
90,SBST,1,14,71021,6.1
90,SBST,1,15,71031,6.5
90,SBST,1,16,71191,6.8
90,SBST,1,17,71181,7.1
90,SBST,1,18,71041,7.4
90,SBST,1,19,73041,7.9
90,SBST,1,20,73019,8.1
90,SBST,1,21,73049,8.5
90,SBST,1,22,71049,9
90,SBST,1,23,71189,9.1
90,SBST,1,25,71029,10.4
90,SBST,1,26,71179,10.9
90,SBST,1,27,70149,11.5
90,SBST,1,28,70139,11.9
90,SBST,1,29,70129,12.2
90,SBST,1,30,70119,12.5
90,SBST,1,31,70109,12.9
90,SBST,1,32,60219,13.4
90,SBST,1,33,60089,14
90,SBST,1,34,52089,14.7
90,SBST,1,35,52321,15.7
90,SBST,1,36,52501,16
90,SBST,1,37,52009,16.4
900,SMRT,1,1,46009,0
900,SMRT,1,2,46281,0.5
900,SMRT,1,3,46391,0.9
900,SMRT,1,4,46691,1.3
900,SMRT,1,5,46689,1.6
900,SMRT,1,6,46651,2
900,SMRT,1,7,46951,2.5
900,SMRT,1,8,46969,2.8
900,SMRT,1,9,46659,3.1
900,SMRT,1,10,46681,3.5
900,SMRT,1,11,46699,3.7
900,SMRT,1,12,46399,4
900,SMRT,1,13,46289,4.4
900,SMRT,1,14,46009,4.9
900A,SMRT,1,1,46009,0
900A,SMRT,1,2,46281,0.5
900A,SMRT,1,3,46391,0.9
900A,SMRT,1,4,46691,1.3
900A,SMRT,1,5,46689,1.6
900A,SMRT,1,6,46651,2
900A,SMRT,1,7,46951,2.5
900A,SMRT,1,8,58461,2.8
900A,SMRT,1,9,58449,3.3
900A,SMRT,1,10,58439,3.6
900A,SMRT,1,11,46969,4.2
900A,SMRT,1,12,46659,4.5
900A,SMRT,1,13,46681,4.9
900A,SMRT,1,14,46699,5.1
900A,SMRT,1,15,46399,5.4
900A,SMRT,1,16,46289,5.8
900A,SMRT,1,17,46009,6.3
901,SMRT,1,1,46009,0
901,SMRT,1,2,46631,0.6
901,SMRT,1,3,46331,1
901,SMRT,1,4,46971,1.4
901,SMRT,1,5,46981,2
901,SMRT,1,6,47501,2.4
901,SMRT,1,7,47511,2.7
901,SMRT,1,8,47521,2.9
901,SMRT,1,9,47539,3.4
901,SMRT,1,10,46999,3.8
901,SMRT,1,11,46989,4.1
901,SMRT,1,12,46979,4.7
901,SMRT,1,13,46339,5.2
901,SMRT,1,14,46639,5.6
901,SMRT,1,15,46009,6
901M,SMRT,1,1,46009,0
901M,SMRT,1,2,46631,0.6
901M,SMRT,1,3,46331,1
901M,SMRT,1,4,46971,1.4
901M,SMRT,1,5,46981,2
901M,SMRT,1,6,47501,2.4
901M,SMRT,1,7,47511,2.7
901M,SMRT,1,8,47521,2.9
901M,SMRT,1,9,47491,3.2
901M,SMRT,1,10,47551,3.6
901M,SMRT,1,11,47541,4.1
901M,SMRT,1,12,47591,4.3
901M,SMRT,1,13,46779,4.7
901M,SMRT,1,14,46759,5
901M,SMRT,1,15,47549,5.4
901M,SMRT,1,16,47559,5.8
901M,SMRT,1,17,47499,6.3
901M,SMRT,1,18,47529,6.7
901M,SMRT,1,19,47509,7.2
901M,SMRT,1,20,46989,7.7
901M,SMRT,1,21,46979,8.3
901M,SMRT,1,22,46339,8.8
901M,SMRT,1,23,46639,9.2
901M,SMRT,1,24,46009,9.6
902,SMRT,1,1,46009,0
902,SMRT,1,3,46269,1
903,SMRT,1,1,46009,0
903,SMRT,1,2,46271,0.7
903,SMRT,1,3,46301,1.1
903,SMRT,1,4,46311,1.5
903,SMRT,1,5,46249,1.8
903,SMRT,1,6,46179,2
903,SMRT,1,7,46169,2.3
903,SMRT,1,8,46159,2.5
903,SMRT,1,9,46149,2.9
903,SMRT,1,10,46119,3.5
903,SMRT,1,11,46069,4.4
903,SMRT,1,12,46088,4.7
903,SMRT,1,13,46111,5.1
903,SMRT,1,14,46141,5.6
903,SMRT,1,15,46151,5.9
903,SMRT,1,16,46161,6.1
903,SMRT,1,17,46171,6.4
903,SMRT,1,18,46241,6.7
903,SMRT,1,19,46319,6.9
903,SMRT,1,20,46309,7.3
903,SMRT,1,21,46279,7.8
903,SMRT,1,22,46009,8.4
903M,SMRT,1,1,46009,0
903M,SMRT,1,2,46271,0.7
903M,SMRT,1,3,46301,1.1
903M,SMRT,1,4,46311,1.5
903M,SMRT,1,5,46249,1.8
903M,SMRT,1,6,46179,2
903M,SMRT,1,7,46141,2.8
903M,SMRT,1,8,46151,3.1
903M,SMRT,1,9,46161,3.3
903M,SMRT,1,10,46171,3.6
903M,SMRT,1,11,46241,3.9
903M,SMRT,1,12,46319,4.1
903M,SMRT,1,13,46309,4.5
903M,SMRT,1,14,46279,5
903M,SMRT,1,15,46009,5.6
904,SMRT,1,1,46009,0
904,SMRT,1,2,46281,0.5
904,SMRT,1,3,46391,0.9
904,SMRT,1,4,46761,1.4
904,SMRT,1,5,46771,1.8
904,SMRT,1,6,47599,2.2
904,SMRT,1,7,47641,2.4
904,SMRT,1,8,47751,2.7
904,SMRT,1,9,47651,3.3
904,SMRT,1,10,47661,3.8
904,SMRT,1,11,47671,4.3
904,SMRT,1,12,47681,4.6
904,SMRT,1,13,47659,5
904,SMRT,1,14,47759,5.6
904,SMRT,1,15,47649,5.8
904,SMRT,1,16,47591,6
904,SMRT,1,17,46779,6.4
904,SMRT,1,18,46769,6.8
904,SMRT,1,19,46399,7.2
904,SMRT,1,20,46289,7.6
904,SMRT,1,21,46009,8.1
90A,SBST,1,1,52009,0
90A,SBST,1,2,52509,0.5
90A,SBST,1,3,52329,0.8
90A,SBST,1,4,52081,1.9
90A,SBST,1,5,60081,2.6
90A,SBST,1,6,60211,3.1
90A,SBST,1,7,70101,3.5
90A,SBST,1,8,70111,3.9
90A,SBST,1,9,70121,4.4
90A,SBST,1,10,70131,4.8
90A,SBST,1,11,70141,5.1
90A,SBST,1,12,71011,5.5
90A,SBST,1,13,71171,5.7
90A,SBST,1,14,71021,6.1
90A,SBST,1,15,71031,6.5
90A,SBST,1,16,71191,6.8
90A,SBST,1,17,71181,7.1
90A,SBST,1,18,71041,7.4
90A,SBST,1,19,73041,7.9
90A,SBST,1,20,73019,8.1
90A,SBST,1,21,73049,8.5
90A,SBST,1,22,71049,9
90A,SBST,1,23,71189,9.1
91,SBST,1,1,11379,0
91,SBST,1,2,11381,0.3
91,SBST,1,3,11181,0.7
91,SBST,1,4,11369,1
91,SBST,1,5,18149,1.6
91,SBST,1,6,18051,2.2
91,SBST,1,7,18021,2.6
91,SBST,1,8,18029,2.8
91,SBST,1,9,18069,3
91,SBST,1,10,18089,3.2
91,SBST,1,11,18099,3.7
91,SBST,1,12,18081,4
91,SBST,1,13,18061,4.2
91,SBST,1,14,18059,4.4
91,SBST,1,15,18141,5.4
91,SBST,1,16,11361,5.8
91,SBST,1,17,11189,6.1
91,SBST,1,18,11389,6.6
91,SBST,1,19,11379,6.8
911,SMRT,1,1,46009,0
911,SMRT,1,2,46281,0.5
911,SMRT,1,3,46421,1.1
911,SMRT,1,4,46411,1.5
911,SMRT,1,5,46431,1.9
911,SMRT,1,6,46441,2.3
911,SMRT,1,7,46261,2.7
911,SMRT,1,8,46279,3.1
911,SMRT,1,9,46251,3.5
911,SMRT,1,10,46449,3.8
911,SMRT,1,11,46439,4.2
911,SMRT,1,12,46419,4.4
911,SMRT,1,13,46429,4.9
911,SMRT,1,14,46289,5.4
911,SMRT,1,15,46008,5.9
911,SMRT,1,16,46559,6.7
911,SMRT,1,17,46569,7.2
911,SMRT,1,18,46579,7.5
911,SMRT,1,19,46589,7.8
911,SMRT,1,20,46509,8.3
911,SMRT,1,21,46069,9.1
911,SMRT,1,22,46088,9.4
911,SMRT,1,23,46501,9.8
911,SMRT,1,24,46581,10.2
911,SMRT,1,25,46571,10.5
911,SMRT,1,26,46561,10.7
911,SMRT,1,27,46551,11.3
911,SMRT,1,28,46009,11.8
911T,SMRT,1,1,46009,0
911T,SMRT,1,2,46281,0.5
911T,SMRT,1,3,46421,1.1
911T,SMRT,1,4,46411,1.5
911T,SMRT,1,5,46431,1.9
911T,SMRT,1,6,46441,2.3
911T,SMRT,1,7,46261,2.7
911T,SMRT,1,8,46279,3.1
911T,SMRT,1,9,46251,3.5
911T,SMRT,1,10,46449,3.8
911T,SMRT,1,11,46439,4.2
911T,SMRT,1,12,46419,4.4
911T,SMRT,1,13,46429,4.9
911T,SMRT,1,14,46289,5.4
911T,SMRT,1,15,46008,5.9
912,SMRT,1,1,46009,0
912,SMRT,1,2,46631,0.6
912,SMRT,1,3,46641,0.9
912,SMRT,1,4,46661,1.4
912,SMRT,1,5,46671,1.7
912,SMRT,1,6,46851,2.1
912,SMRT,1,7,46861,2.4
912,SMRT,1,8,46871,2.7
912,SMRT,1,9,47591,3.1
912,SMRT,1,10,46779,3.5
912,SMRT,1,11,46759,3.8
912,SMRT,1,12,46879,4.1
912,SMRT,1,13,46869,4.4
912,SMRT,1,14,46859,4.8
912,SMRT,1,15,46679,5.2
912,SMRT,1,16,46669,5.6
912,SMRT,1,17,46649,6
912,SMRT,1,18,46639,6.5
912,SMRT,1,19,46008,6.9
912,SMRT,1,20,46321,7.7
912,SMRT,1,21,46331,8.1
912,SMRT,1,22,46341,8.4
912,SMRT,1,23,46351,8.7
912,SMRT,1,24,46629,9.1
912,SMRT,1,25,46619,9.5
912,SMRT,1,26,46361,10.1
912,SMRT,1,27,46371,10.5
912,SMRT,1,28,46519,11.3
912,SMRT,1,29,46509,11.6
912,SMRT,1,30,46069,12.4
912,SMRT,1,31,46088,12.7
912,SMRT,1,32,46501,13.1
912,SMRT,1,33,46511,13.5
912,SMRT,1,34,46591,13.9
912,SMRT,1,35,46379,14.1
912,SMRT,1,36,46369,14.5
912,SMRT,1,37,46611,15.2
912,SMRT,1,38,46621,15.5
912,SMRT,1,39,46359,15.8
912,SMRT,1,40,46349,16.2
912,SMRT,1,41,46339,16.5
912,SMRT,1,42,46329,16.7
912,SMRT,1,43,46009,17.4
912A,SMRT,1,1,46009,0
912A,SMRT,1,2,46631,0.6
912A,SMRT,1,3,46641,0.9
912A,SMRT,1,4,46661,1.4
912A,SMRT,1,5,46671,1.7
912A,SMRT,1,6,46851,2.1
912A,SMRT,1,7,46861,2.4
912A,SMRT,1,8,46871,2.7
912A,SMRT,1,9,47591,3.1
912A,SMRT,1,10,46779,3.5
912A,SMRT,1,11,46759,3.8
912A,SMRT,1,12,46879,4.1
912A,SMRT,1,13,46869,4.4
912A,SMRT,1,14,46859,4.8
912A,SMRT,1,15,46679,5.2
912A,SMRT,1,16,46669,5.6
912A,SMRT,1,17,46649,6
912A,SMRT,1,18,46639,6.5
912A,SMRT,1,19,46008,6.9
912B,SMRT,1,1,46008,0
912B,SMRT,1,2,46321,0.8
912B,SMRT,1,3,46331,1.2
912B,SMRT,1,4,46341,1.5
912B,SMRT,1,5,46351,1.8
912B,SMRT,1,6,46629,2.2
912B,SMRT,1,7,46619,2.6
912B,SMRT,1,8,46361,3.2
912B,SMRT,1,9,46371,3.6
912B,SMRT,1,10,46519,4.4
912B,SMRT,1,11,46509,4.7
912B,SMRT,1,12,46069,5.5
912B,SMRT,1,13,46088,5.8
912B,SMRT,1,14,46501,6.2
912B,SMRT,1,15,46511,6.6
912B,SMRT,1,16,46591,7
912B,SMRT,1,17,46379,7.2
912B,SMRT,1,18,46369,7.6
912B,SMRT,1,19,46611,8.3
912B,SMRT,1,20,46621,8.6
912B,SMRT,1,21,46359,8.9
912B,SMRT,1,22,46349,9.3
912B,SMRT,1,23,46339,9.6
912B,SMRT,1,24,46329,9.8
912B,SMRT,1,25,46009,10.5
912M,SMRT,1,1,46008,0
912M,SMRT,1,2,46321,0.8
912M,SMRT,1,3,46331,1.2
912M,SMRT,1,4,46341,1.5
912M,SMRT,1,5,46351,1.8
912M,SMRT,1,6,46629,2.2
912M,SMRT,1,7,46619,2.6
912M,SMRT,1,8,45599,3
912M,SMRT,1,9,46379,3.2
912M,SMRT,1,10,46369,3.6
912M,SMRT,1,11,46611,4.3
912M,SMRT,1,12,46621,4.6
912M,SMRT,1,13,46359,4.9
912M,SMRT,1,14,46349,5.3
912M,SMRT,1,15,46339,5.6
912M,SMRT,1,16,46329,5.8
912M,SMRT,1,17,46009,6.5
913,SMRT,1,1,46009,0
913,SMRT,1,2,46281,0.5
913,SMRT,1,3,46391,0.9
913,SMRT,1,4,46761,1.4
913,SMRT,1,5,46771,1.8
913,SMRT,1,6,46781,2.1
913,SMRT,1,7,46791,2.5
913,SMRT,1,8,46811,2.9
913,SMRT,1,9,46821,3.3
913,SMRT,1,10,46831,3.6
913,SMRT,1,11,46841,3.9
913,SMRT,1,12,46799,4.3
913,SMRT,1,13,46789,4.6
913,SMRT,1,14,46779,5
913,SMRT,1,15,46769,5.4
913,SMRT,1,16,46399,5.8
913,SMRT,1,17,46289,6.2
913,SMRT,1,18,46008,6.7
913,SMRT,1,19,46291,7.3
913,SMRT,1,20,46199,7.8
913,SMRT,1,21,46181,8.1
913,SMRT,1,22,46071,8.4
913,SMRT,1,23,46011,8.7
913,SMRT,1,24,46511,9.4
913,SMRT,1,25,46521,9.8
913,SMRT,1,26,46579,10.2
913,SMRT,1,27,46589,10.5
913,SMRT,1,28,46019,11.2
913,SMRT,1,29,46079,11.5
913,SMRT,1,30,46189,11.7
913,SMRT,1,31,46191,12
913,SMRT,1,32,46299,12.4
913,SMRT,1,33,46009,12.9
913M,SMRT,1,1,46008,0
913M,SMRT,1,2,46291,0.6
913M,SMRT,1,3,46199,1.1
913M,SMRT,1,4,46181,1.4
913M,SMRT,1,5,46071,1.7
913M,SMRT,1,6,46011,2
913M,SMRT,1,7,46511,2.7
913M,SMRT,1,8,46591,3.1
913M,SMRT,1,9,45591,3.4
913M,SMRT,1,10,46611,3.7
913M,SMRT,1,11,46621,4
913M,SMRT,1,12,45581,4.3
913M,SMRT,1,13,46541,4.6
913M,SMRT,1,14,46559,5
913M,SMRT,1,15,46569,5.5
913M,SMRT,1,16,46531,6.1
913M,SMRT,1,17,45589,6.5
913M,SMRT,1,18,46629,6.8
913M,SMRT,1,19,46619,7.2
913M,SMRT,1,20,45599,7.6
913M,SMRT,1,21,46519,8.4
913M,SMRT,1,22,46019,9
913M,SMRT,1,23,46079,9.3
913M,SMRT,1,24,46189,9.5
913M,SMRT,1,25,46191,9.8
913M,SMRT,1,26,46299,10.2
913M,SMRT,1,27,46009,10.7
913T,SMRT,1,1,46008,0
913T,SMRT,1,2,46291,0.6
913T,SMRT,1,3,46199,1.1
913T,SMRT,1,4,46181,1.4
913T,SMRT,1,5,46071,1.7
913T,SMRT,1,6,46011,2
913T,SMRT,1,7,46511,2.7
913T,SMRT,1,8,46521,3.1
913T,SMRT,1,9,46579,3.5
913T,SMRT,1,10,46589,3.8
913T,SMRT,1,11,46019,4.5
913T,SMRT,1,12,46079,4.8
913T,SMRT,1,13,46189,5
913T,SMRT,1,14,46191,5.3
913T,SMRT,1,15,46299,5.7
913T,SMRT,1,16,46009,6.2
92,SBST,1,1,11009,0
92,SBST,1,2,11359,0.2
92,SBST,1,3,11369,0.7
92,SBST,1,4,18149,1.3
92,SBST,1,5,18129,1.9
92,SBST,1,6,15139,2.5
92,SBST,1,7,15181,2.8
92,SBST,1,8,18241,3
92,SBST,1,9,18251,3.2
92,SBST,1,10,18261,3.3
92,SBST,1,11,18271,3.5
92,SBST,1,12,18281,3.8
92,SBST,1,13,18289,4.1
92,SBST,1,14,18279,4.3
92,SBST,1,15,18269,4.5
92,SBST,1,16,18249,4.8
92,SBST,1,17,15189,5
92,SBST,1,18,15131,5.3
92,SBST,1,19,18121,5.9
92,SBST,1,20,18141,6.7
92,SBST,1,21,11361,7.1
92,SBST,1,22,11351,7.5
92,SBST,1,23,12121,8
92,SBST,1,24,12131,8.4
92,SBST,1,25,12141,8.7
92,SBST,1,26,12211,8.9
92,SBST,1,27,12151,9.1
92,SBST,1,28,12031,9.6
92,SBST,1,29,12169,10
92,SBST,1,30,12179,10.3
92,SBST,1,31,12199,10.6
92,SBST,1,32,12189,10.9
92,SBST,1,33,12149,11.2
92,SBST,1,34,12139,11.5
92,SBST,1,35,12129,11.9
92,SBST,1,36,11009,12.2
920,SMRT,1,1,45009,0
920,SMRT,1,2,44631,0.2
920,SMRT,1,3,44641,0.5
920,SMRT,1,4,44791,0.9
920,SMRT,1,5,44801,1.2
920,SMRT,1,6,44861,1.4
920,SMRT,1,7,44951,1.8
920,SMRT,1,8,44931,2.1
920,SMRT,1,9,44721,2.5
920,SMRT,1,10,44661,2.9
920,SMRT,1,11,44671,3.1
920,SMRT,1,12,44601,3.5
920,SMRT,1,13,44349,3.7
920,SMRT,1,14,44339,4
920,SMRT,1,15,44329,4.3
920,SMRT,1,17,44301,4.9
920,SMRT,1,18,44311,5.3
920,SMRT,1,19,44321,5.5
920,SMRT,1,20,44331,5.8
920,SMRT,1,21,44341,6.1
920,SMRT,1,22,44609,6.3
920,SMRT,1,23,44679,6.6
920,SMRT,1,24,44669,6.8
920,SMRT,1,25,44829,7.1
920,SMRT,1,26,44959,7.6
920,SMRT,1,27,44819,8
920,SMRT,1,28,44869,8.1
920,SMRT,1,29,44809,8.3
920,SMRT,1,30,44799,8.5
920,SMRT,1,31,44649,8.8
920,SMRT,1,32,44639,9.1
920,SMRT,1,34,45009,9.5
922,SMRT,1,1,45009,0
922,SMRT,1,2,44631,0.2
922,SMRT,1,3,44641,0.5
922,SMRT,1,4,44651,0.9
922,SMRT,1,5,44661,1.2
922,SMRT,1,6,44611,1.7
922,SMRT,1,7,44701,2
922,SMRT,1,8,44691,2.3
922,SMRT,1,9,44771,2.8
922,SMRT,1,10,44349,3.3
922,SMRT,1,11,44339,3.6
922,SMRT,1,12,44329,3.9
922,SMRT,1,14,44301,4.5
922,SMRT,1,15,44311,4.9
922,SMRT,1,16,44321,5.1
922,SMRT,1,17,44331,5.4
922,SMRT,1,18,44341,5.7
922,SMRT,1,19,44779,6.1
922,SMRT,1,20,44699,6.7
922,SMRT,1,21,44709,7.1
922,SMRT,1,22,44619,7.3
922,SMRT,1,23,44669,7.8
922,SMRT,1,24,44659,8.1
922,SMRT,1,25,44649,8.4
922,SMRT,1,26,44639,8.7
922,SMRT,1,28,45009,9.1
925,SMRT,1,1,47009,0
925,SMRT,1,2,46549,0.9
925,SMRT,1,3,46539,1.3
925,SMRT,1,4,46529,1.7
925,SMRT,1,5,46491,2
925,SMRT,1,6,46381,2.7
925,SMRT,1,7,45139,3.4
925,SMRT,1,8,45129,3.8
925,SMRT,1,9,45141,4.2
925,SMRT,1,10,49091,4.5
925,SMRT,1,11,49101,4.7
925,SMRT,1,12,49111,5
925,SMRT,1,13,49121,5.3
925,SMRT,1,14,49189,5.6
925,SMRT,1,15,49179,6.1
925,SMRT,1,16,49159,6.4
925,SMRT,1,17,49149,6.8
925,SMRT,1,18,49199,8
925,SMRT,1,19,49141,9
925,SMRT,1,20,49151,9.4
925,SMRT,1,21,49089,9.8
925,SMRT,1,22,45449,10
925,SMRT,1,23,49079,10.3
925,SMRT,1,24,49069,10.7
925,SMRT,1,25,49059,11.1
925,SMRT,1,26,49049,11.5
925,SMRT,1,27,49039,11.9
925,SMRT,1,28,49029,12.3
925,SMRT,1,29,49019,12.6
925,SMRT,1,30,49131,13
925,SMRT,1,31,45171,13.4
925,SMRT,1,32,45161,13.8
925,SMRT,1,33,45151,14.1
925,SMRT,1,34,45049,14.5
925,SMRT,1,35,45039,14.7
925,SMRT,1,36,45029,15
925,SMRT,1,37,44999,15.2
925,SMRT,1,38,45019,15.6
925,SMRT,1,40,44009,17.8
925,SMRT,2,1,44009,0
925,SMRT,2,2,44541,0.3
925,SMRT,2,4,44061,2.4
925,SMRT,2,5,45011,2.6
925,SMRT,2,6,45021,3
925,SMRT,2,7,45031,3.4
925,SMRT,2,8,45159,3.9
925,SMRT,2,9,45169,4.2
925,SMRT,2,10,45179,4.5
925,SMRT,2,11,49139,4.8
925,SMRT,2,12,49011,5.2
925,SMRT,2,13,49021,5.5
925,SMRT,2,14,49031,5.9
925,SMRT,2,15,49041,6.3
925,SMRT,2,16,49051,6.7
925,SMRT,2,17,49061,7.1
925,SMRT,2,18,49071,7.5
925,SMRT,2,19,45441,7.8
925,SMRT,2,20,49081,8
925,SMRT,2,21,49159,8.3
925,SMRT,2,22,49149,8.7
925,SMRT,2,23,49199,9.9
925,SMRT,2,24,49141,10.9
925,SMRT,2,25,49151,11.3
925,SMRT,2,26,49171,11.6
925,SMRT,2,27,49181,12.2
925,SMRT,2,28,49129,12.5
925,SMRT,2,29,49119,12.8
925,SMRT,2,30,49109,13.1
925,SMRT,2,31,49099,13.3
925,SMRT,2,32,45149,13.6
925,SMRT,2,33,45121,13.9
925,SMRT,2,34,45131,14.2
925,SMRT,2,35,46389,15
925,SMRT,2,36,46499,15.7
925,SMRT,2,37,46521,15.9
925,SMRT,2,38,46531,16.3
925,SMRT,2,39,46541,16.7
925,SMRT,2,40,47009,17.4
925A,SMRT,1,1,47009,0
925A,SMRT,1,2,46549,0.9
925A,SMRT,1,3,46539,1.3
925A,SMRT,1,4,46529,1.7
925A,SMRT,1,5,46491,2
925A,SMRT,1,6,46381,2.7
925A,SMRT,1,7,45139,3.4
925A,SMRT,1,8,45129,3.8
925A,SMRT,1,9,45141,4.2
925A,SMRT,1,10,49091,4.5
925A,SMRT,1,11,49101,4.7
925A,SMRT,1,12,49111,5
925A,SMRT,1,13,49121,5.3
925A,SMRT,1,14,49189,5.6
925A,SMRT,1,15,49179,6.1
925A,SMRT,1,16,49159,6.4
925A,SMRT,1,17,49149,6.8
925A,SMRT,1,18,49199,8
925M,SMRT,1,1,47009,0
925M,SMRT,1,2,46549,0.9
925M,SMRT,1,3,46539,1.3
925M,SMRT,1,4,46529,1.7
925M,SMRT,1,5,46491,2
925M,SMRT,1,6,46381,2.7
925M,SMRT,1,7,45139,3.4
925M,SMRT,1,8,45129,3.8
925M,SMRT,1,9,45141,4.2
925M,SMRT,1,10,49091,4.5
925M,SMRT,1,11,49101,4.7
925M,SMRT,1,12,49111,5
925M,SMRT,1,13,49121,5.3
925M,SMRT,1,14,49189,5.6
925M,SMRT,1,15,49179,6.1
925M,SMRT,1,16,49159,6.4
925M,SMRT,1,17,49149,6.8
925M,SMRT,1,18,49219,7.9
925M,SMRT,1,19,49249,9.5
925M,SMRT,1,20,49239,10
925M,SMRT,1,21,49209,10.6
925M,SMRT,1,22,49229,11.3
925M,SMRT,1,23,49211,11.8
925M,SMRT,1,24,49141,12.9
925M,SMRT,1,25,49151,13.3
925M,SMRT,1,26,49171,13.6
925M,SMRT,1,27,49181,14.2
925M,SMRT,1,28,49129,14.5
925M,SMRT,1,29,49119,14.8
