BusStopCode,Description,Latitude,Longitude,Location
81081,Opp Aljunied Stn,1.31621665907428,103.88168156879213,81081 Opp Aljunied Stn
81089,Aljunied Stn,1.31628194302502,103.88202243551633,81089 Aljunied Stn
81091,Sims Urban Oasis,1.31935333297674,103.88173111103306,81091 Sims Urban Oasis
81099,Blk 102,1.31982276662398,103.88194665985091,81099 Blk 102
81101,CISCO Ctr,1.32111522416649,103.89152220076973,81101 CISCO Ctr
81109,Opp CISCO Ctr,1.3209137166719,103.89117183414866,81109 Opp CISCO Ctr
81111,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608,81111 Paya Lebar Stn Exit B
81119,Paya Lebar Stn Exit C,1.31856724602339,103.89169495502705,81119 Paya Lebar Stn Exit C
81129,Paya Lebar Stn Exit D,1.31631147367096,103.89217268755989,81129 Paya Lebar Stn Exit D
81131,Opp Grandlink Sq,1.31431505362846,103.89221613925537,81131 Opp Grandlink Sq
81139,Grandlink Sq,1.31435328604306,103.89191764014708,81139 Grandlink Sq
81141,Versailles Condo,1.31200805596649,103.89035749999957,81141 Versailles Condo
81149,The Sunny Spring Condo,1.31212569246254,103.88966028743648,81149 The Sunny Spring Condo
81151,Kong Hwa Sch,1.31153305600814,103.88784583298123,81151 Kong Hwa Sch
81159,Opp Kong Hwa Sch,1.31167873834387,103.8874161243355,81159 Opp Kong Hwa Sch
81161,blk 56,1.31054638768125,103.88318148792811,81161 blk 56
81169,Opp Blk 56,1.31078371924435,103.88313174959588,81169 Opp Blk 56
81171,Blk 39,1.30751703730041,103.88500750064323,81171 Blk 39
81179,Blk 22,1.30726086825664,103.88490711001795,81179 Blk 22
81181,Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403829,81181 Dakota Stn Exit A/Blk 99
81189,Dakota Stn Exit B/Blk 60,1.30821308595952,103.88850877408412,81189 Dakota Stn Exit B/Blk 60
81191,AFT OLD AIRPORT RD,1.30913166702397,103.89180000002517,81191 AFT OLD AIRPORT RD
81199,BEF OLD AIRPORT RD,1.30862937328019,103.8906311270188,81199 BEF OLD AIRPORT RD
81201,Opp Geylang Meth Sec Sch,1.31869302203322,103.88300679740438,81201 Opp Geylang Meth Sec Sch
81209,Geylang Meth Pr Sch,1.31843612461246,103.88429716458627,81209 Geylang Meth Pr Sch
81211,Geylang Polyclinic,1.31904666371972,103.88666750777982,81211 Geylang Polyclinic
81219,Opp Geylang Polyclinic,1.31877141262042,103.8866869928233,81219 Opp Geylang Polyclinic
81221,Opp Blk 1015,1.31976331280568,103.89015111975269,81221 Opp Blk 1015
81229,Blk 1015,1.31946112797115,103.89018804743054,81229 Blk 1015
81231,Opp Kh Plaza,1.31389305598354,103.88189611100506,81231 Opp Kh Plaza
82009,Eunos Int,1.31933717157385,103.90180834139497,82009 Eunos Int
82011,Aft Paya Lebar Quarter,1.31736957951855,103.89480000904068,82011 Aft Paya Lebar Quarter
82029,Blk 14 Mkt/FC,1.31569833821527,103.89559528546464,82029 Blk 14 Mkt/FC
82032,Blk 416,1.31776416388008,103.89719868894,82032 Blk 416
82033,Blk 414,1.31798449318919,103.898237229405,82033 Blk 414
82049,Joo Chiat Cplx,1.31634170548514,103.89891621295058,82049 Joo Chiat Cplx
82051,Tg Katong Rd Sth P/G,1.30079999936599,103.89740107761654,82051 Tg Katong Rd Sth P/G
82059,Opp Tg Katong Rd Sth P/G,1.301379,103.897403,82059 Opp Tg Katong Rd Sth P/G
82061,Eunos Stn/ Int,1.31876162629115,103.9022689641617,82061 Eunos Stn/ Int
82069,Aft Lor 106 Changi,1.31709537499354,103.90295147896967,82069 Aft Lor 106 Changi
82071,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984,82071 Opp Tg Katong Girls' Sch
82079,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957,82079 Tg Katong Girls' Sch
82081,Aft Dunman Rd,1.31037284851913,103.89412794527634,82081 Aft Dunman Rd
82089,Aft Ipoh Lane,1.31086356037133,103.89430403711837,82089 Aft Ipoh Lane
82091,Aft Queen Of Peace Ch,1.31264667096781,103.89411050584133,82091 Aft Queen Of Peace Ch
82099,CDAC Bldg,1.31299461549467,103.89427184817765,82099 CDAC Bldg
82109,City Plaza,1.3151892235607,103.89331774481381,82109 City Plaza
82111,Opp Tg Katong Cplx,1.3161193086354,103.89379978179137,82111 Opp Tg Katong Cplx
82119,Tg Katong Cplx,1.31619210726015,103.8940879247112,82119 Tg Katong Cplx
82121,Dunman View,1.30965150589688,103.8965764453886,82121 Dunman View
82129,Tg Katong Sec Sch,1.30943460005849,103.8966101212743,82129 Tg Katong Sec Sch
82131,Opp Maranatha Hall,1.30955979607535,103.90034889101835,82131 Opp Maranatha Hall
82139,Maranatha Hall,1.30938972202558,103.89936888898059,82139 Maranatha Hall
82141,Aft Koon Seng Rd,1.31084210669638,103.90248369965865,82141 Aft Koon Seng Rd
82149,Bef Koon Seng Rd,1.31101372476887,103.90136361120997,82149 Bef Koon Seng Rd
82151,Bef Joo Chiat Pl,1.31310616198244,103.9009112063053,82151 Bef Joo Chiat Pl
82159,Aft Tembeling Rd,1.31327026591962,103.90049572645528,82159 Aft Tembeling Rd
82171,Bef Mangis Rd,1.31382614901728,103.90306992679919,82171 Bef Mangis Rd
82179,Aft Rambutan Rd,1.31383213839694,103.90453211897777,82179 Aft Rambutan Rd
82181,Flora East,1.31422806856846,103.905891658307,82181 Flora East
82221,Blk 3A,1.31760511655727,103.89900705591394,82221 Blk 3A
82229,Kg Ubi CC,1.31753161766428,103.90052963468462,82229 Kg Ubi CC
82231,Opp City Plaza,1.3142010130892,103.8936761363468,82231 Opp City Plaza
83011,Casa Sarina,1.31971491091921,103.90725404505461,83011 Casa Sarina
83029,Aft Kg Eunos,1.31774429797349,103.90635251996308,83029 Aft Kg Eunos
83031,Opp Hong San Si Tp,1.32027026937212,103.91000032422843,83031 Opp Hong San Si Tp
83049,Bef Lor 110 Changi,1.318489754773,103.91002178191968,83049 Bef Lor 110 Changi
83059,Mjd Kassim,1.31888900641724,103.91222670426201,83059 Mjd Kassim
83062,Kembangan Stn,1.32096859171096,103.9133277893385,83062 Kembangan Stn
83063,The Buddhist Union,1.32120137837522,103.91485250081533,83063 The Buddhist Union
83079,Bef Siglap Plain,1.31976833302337,103.91505416701378,83079 Bef Siglap Plain
83081,Opp Perpetual Succour Ch,1.32138694232025,103.91736615804473,83081 Opp Perpetual Succour Ch
83099,Aft Perpetual Succour Ch,1.32076378388187,103.91810427638708,83099 Aft Perpetual Succour Ch
83101,Eunos Stn,1.32066709057479,103.90489836683336,83101 Eunos Stn
83109,Opp Eunos Stn,1.32135678897249,103.90537221650075,83109 Opp Eunos Stn
83111,Blk 17,1.32346854012914,103.90527311322877,83111 Blk 17
83119,Opp Blk 16,1.32306974700238,103.90560762847845,83119 Opp Blk 16
83121,Bef Lor K Telok Kurau,1.31260836391216,103.91063424326731,83121 Bef Lor K Telok Kurau
83129,Aft Ji Xiang Ct,1.31306365118709,103.91061094817724,83129 Aft Ji Xiang Ct
83131,Aft Lor H Telok Kurau,1.31631138897106,103.90907722199168,83131 Aft Lor H Telok Kurau
83139,Aft Joo Chiat Pl,1.31451138900044,103.90997555601626,83139 Aft Joo Chiat Pl
83141,Aft Lor G Telok Kurau,1.31763611995973,103.90845006395246,83141 Aft Lor G Telok Kurau
83149,Aft Changi Rd,1.31745755005277,103.90875486321198,83149 Aft Changi Rd
83151,Parkway East Hosp,1.31488002411227,103.90911503893872,83151 Parkway East Hosp
83159,Opp Parkway East Hosp,1.31480354064185,103.90947767042405,83159 Opp Parkway East Hosp
83169,Bef Still Rd,1.31428121358171,103.90687033808844,83169 Bef Still Rd
83171,Bef Roseburn Ave,1.3147363890036,103.91900527803291,83171 Bef Roseburn Ave
83179,Aft Siglap Dr,1.31460443311119,103.91922466611177,83179 Aft Siglap Dr
83181,Aft Bethesda Frankel Ch,1.31662343088137,103.91755342481619,83181 Aft Bethesda Frankel Ch
83189,Bef Bethesda Frankel Ch,1.31683972198045,103.91749277802164,83189 Bef Bethesda Frankel Ch
83191,Bef Frankel Dr,1.31729916899357,103.91597628595028,83191 Bef Frankel Dr
83199,Aft Frankel Dr,1.31733638898862,103.91628277801507,83199 Aft Frankel Dr
83201,Bef Frankel Terr,1.31860774070821,103.91440987586641,83201 Bef Frankel Terr
83209,Aft Frankel Terr,1.31870305598811,103.91459583301028,83209 Aft Frankel Terr
83219,Bef Frankel Ave,1.31587375170111,103.9191305648774,83219 Bef Frankel Ave
83229,Bef Carlton Ave,1.31661259109687,103.92083645128875,83229 Bef Carlton Ave
83231,Bef Siglap Dr,1.31726812920156,103.92214229972099,83231 Bef Siglap Dr
83239,Opp Cheviot Hill,1.3169597007985,103.92246139079549,83239 Opp Cheviot Hill
83249,Flamingo Valley,1.31786650545216,103.92174594601859,83249 Flamingo Valley
83251,Bef Jln Khairuddin,1.31923829366992,103.92199914721091,83251 Bef Jln Khairuddin
83261,Opera Est Pr Sch,1.3190690667828,103.9242469847813,83261 Opera Est Pr Sch
83269,Opp Opera Est Pr Sch,1.31895097253228,103.92346501346623,83269 Opp Opera Est Pr Sch
83271,Aft Swan Lake Ave,1.31928964158986,103.92588543589487,83271 Aft Swan Lake Ave
83279,Aft Carmen St,1.3188308339316,103.92510530820441,83279 Aft Carmen St
83281,Bef Tosca St,1.31965172299504,103.9270176945798,83281 Bef Tosca St
83291,Aft Joo Chiat Pl,1.31473309387158,103.90589521764187,83291 Aft Joo Chiat Pl
83299,Aft Lor G Telok Kurau,1.31574389673514,103.90586328314893,83299 Aft Lor G Telok Kurau
83301,Aft East Coast Rd,1.30887166700305,103.90817888897894,83301 Aft East Coast Rd
83309,Aft Still Lane,1.31045482788745,103.90806851700533,83309 Aft Still Lane
83311,Aft Lor Nangka,1.31241970275404,103.90692990251455,83311 Aft Lor Nangka
83319,Aft Lor J Telok Kurau,1.31268833645873,103.90714010649674,83319 Aft Lor J Telok Kurau
83321,Kembangan Stn,1.32168778524368,103.9136543376456,83321 Kembangan Stn
83329,Opp Kembangan Stn,1.32198642679896,103.91379833222052,83329 Opp Kembangan Stn
83331,Kg Kembangan CC,1.32349513640884,103.91271655859842,83331 Kg Kembangan CC
83341,Blk 102,1.32539968158209,103.91109803643086,83341 Blk 102
83351,Grosvenor View,1.32765583299859,103.91213111102074,83351 Grosvenor View
83361,Hua Yu Mansions,1.32850781433023,103.914495706562,83361 Hua Yu Mansions
83371,Aft Jln Paras,1.32624566683557,103.91537946119738,83371 Aft Jln Paras
83381,Bef Jln Kembangan,1.32466780744529,103.91452207182714,83381 Bef Jln Kembangan
84009,Bedok Int,1.32453874317344,103.92903818515839,84009 Bedok Int
84011,Chai Chee Ind Pk,1.32257749632692,103.92233358172962,84011 Chai Chee Ind Pk
84019,Opp Chai Chee Ind Pk,1.32221972730517,103.92262015530929,84019 Opp Chai Chee Ind Pk
84021,Blk 32,1.32338320435233,103.92508721683168,84021 Blk 32
84029,Opp Blk 32,1.32295305994698,103.92517704260585,84029 Opp Blk 32
84031,Bedok Stn Exit B,1.32428292329305,103.93003627080394,84031 Bedok Stn Exit B
84039,Bedok Stn Exit A,1.32353645344906,103.92886300203479,84039 Bedok Stn Exit A
84041,Blk 221A,1.3246905167586,103.93468799273933,84041 Blk 221A
84049,Blk 27,1.32432719820227,103.93471220144858,84049 Blk 27
84051,Bedok Sports Cplx,1.32520077474542,103.93890484697742,84051 Bedok Sports Cplx
84059,Blk 65,1.32493504095045,103.93953481204565,84059 Blk 65
84061,The Tanamera Condo,1.32584790501258,103.94223128727671,84061 The Tanamera Condo
84069,Blk 55,1.32548742810424,103.94219019887281,84069 Blk 55
84071,Blk 71,1.32067138376849,103.9426000755741,84071 Blk 71
84079,Siglap Cc/Opp Blk 71,1.32099303797206,103.94325305782594,84079 Siglap Cc/Opp Blk 71
84081,Opp Blk 40,1.3204380811482,103.94022038903293,84081 Opp Blk 40
84089,Blk 40,1.3206814195738,103.9400309260245,84089 Blk 40
84101,Opp Blk 49,1.32298200464523,103.94421518494586,84101 Opp Blk 49
84109,Blk 50,1.32350836424044,103.9441209521673,84109 Blk 50
84111,Temasek JC,1.31958802627855,103.93574197184712,84111 Temasek JC
84119,Opp Temasek JC,1.31964,103.935232,84119 Opp Temasek JC
84121,Aft Bedok Sth Ave 1,1.318437,103.931033,84121 Aft Bedok Sth Ave 1
84129,Fujitec S'pore Ltd,1.31875790465263,103.93158674239623,84129 Fujitec S'pore Ltd
84131,Opp Panasonic,1.3214133317439,103.92757312069912,84131 Opp Panasonic
84139,Panasonic,1.321745,103.92772,84139 Panasonic
84141,OPP LION HME FOR ELDERS,1.32021707852141,103.93816948878941,84141 OPP LION HME FOR ELDERS
84149,LION HME FOR ELDERS,1.32047933475714,103.93839375752798,84149 LION HME FOR ELDERS
84151,Casafina,1.31656999665769,103.93334015990408,84151 Casafina
84159,Opp Casafina/Temasek JC,1.31664972197451,103.93304055596909,84159 Opp Casafina/Temasek JC
84161,BLK 3,1.321651111,103.9324025,84161 BLK 3
84169,OPP BLK 3,1.322133056,103.9321144,84169 OPP BLK 3
84191,Blk 220 CP,1.32566318975139,103.93533757051014,84191 Blk 220 CP
84199,Opp Blk 220 CP,1.32553283664673,103.9355563841307,84199 Opp Blk 220 CP
84201,BEDOK RESVR STN EXIT A,1.33660054449421,103.93309401156243,84201 BEDOK RESVR STN EXIT A
84209,Bedok Resvr Stn Exit B,1.33702513693776,103.93333589306084,84209 Bedok Resvr Stn Exit B
84211,BLK 403,1.33012,103.93447,84211 BLK 403
84219,Bet Blks 139/140,1.32940888887166,103.9348130555732,84219 Bet Blks 139/140
84221,Blk 109,1.33185798500032,103.93512740972372,84221 Blk 109
84229,Blk 111,1.3315995317556,103.93531396427683,84229 Blk 111
84231,Blk 85,1.33173871602405,103.93855496527853,84231 Blk 85
84239,Opp Blk 85,1.33151836127292,103.9383568845181,84239 Opp Blk 85
84241,Blk 81,1.32861392886029,103.94004872476815,84241 Blk 81
84249,Blk 124,1.32941668893627,103.93960622332179,84249 Blk 124
84251,Blk 99,1.33346832060545,103.93883800719165,84251 Blk 99
84259,Blk 88,1.33328807616427,103.93910677080204,84259 Blk 88
84261,Saint Anthony's Canossian School,1.334189,103.941658,84261 Saint Anthony's Canossian School
84269,Blk 95,1.33402333297056,103.94185027798375,84269 Blk 95
84271,Aft Bedok Ind Pk E,1.336735,103.94411,84271 Aft Bedok Ind Pk E
84279,Aft Bedok Nth St 5,1.33664160677812,103.94439635871171,84279 Aft Bedok Nth St 5
84281,Blk 180,1.32657714220068,103.9403951168328,84281 Blk 180
84289,Opp Blk 180,1.32663077053638,103.94017072989195,84289 Opp Blk 180
84299,Bedok Nth Depot,1.33800081413595,103.94750053856653,84299 Bedok Nth Depot
84301,Blk 41,1.32782140214678,103.92656628872025,84301 Blk 41
84309,Blk 423,1.32802803259661,103.92687404688121,84309 Blk 423
84311,Blk 521,1.330067,103.927858,84311 Blk 521
84319,Blk 428,1.32980564460578,103.92771515822335,84319 Blk 428
84321,Blk 516,1.33060063600662,103.92977387914273,84321 Blk 516
84329,Blk 414,1.33029323198176,103.92970061275057,84329 Blk 414
84331,Opp Blk 416,1.32898829919632,103.93099993868753,84331 Opp Blk 416
84339,Blk 416,1.3289,103.930777,84339 Blk 416
84341,Opp Fengshan Pr Sch,1.33110349338955,103.93198370934411,84341 Opp Fengshan Pr Sch
84349,Fengshan Pr Sch,1.33091748609947,103.93233223449336,84349 Fengshan Pr Sch
84351,Bedok Ctrl PO,1.32766562447954,103.93409675152876,84351 Bedok Ctrl PO
84359,Opp Bedok Ctrl PO,1.32787704925987,103.934076210002,84359 Opp Bedok Ctrl PO
84361,Blk 547,1.32936638901809,103.92462499999526,84361 Blk 547
84369,Blk 45,1.329162,103.924608,84369 Blk 45
84371,Blk 546,1.33055000001009,103.9262383330096,84371 Blk 546
84379,Opp Blk 546,1.33041495636834,103.92645503858006,84379 Opp Blk 546
84381,Blk 544,1.33078667404046,103.92426011381585,84381 Blk 544
84391,Blk 534,1.33274999618407,103.92447655289592,84391 Blk 534
84401,Opp Blk 550,1.33316500001136,103.9269811109948,84401 Opp Blk 550
84409,Blk 550,1.33291002440884,103.92669166477268,84409 Blk 550
84411,Blk 526,1.33383806396564,103.92928425024714,84411 Blk 526
84419,Blk 512,1.33361648978155,103.9292288767243,84419 Blk 512
84421,Blk 510,1.33232270053889,103.93032045625178,84421 Blk 510
84429,Blk 515,1.33222526253562,103.93014326693238,84429 Blk 515
84431,Blk 3014,1.33513644378005,103.9502227306511,84431 Blk 3014
84439,Opp Blk 3014,1.33474732352614,103.95024017522437,84439 Opp Blk 3014
84449,Blk 509,1.33322170084132,103.93155200621871,84449 Blk 509
84451,BEDOK NTH STN EXIT A,1.335644,103.918055,84451 BEDOK NTH STN EXIT A
84459,Bet Blks 705/706,1.336324,103.918288,84459 Bet Blks 705/706
84461,Opp Blk 701,1.33807138901241,103.91939027798064,84461 Opp Blk 701
84469,Blk 703,1.3375152915469,103.9197283469228,84469 Blk 703
84471,Blk 745,1.3373330466218,103.92199745160043,84471 Blk 745
84479,Blk 713,1.33742106440195,103.92253160478627,84479 Blk 713
84481,Aft Bedok Ind Pk C,1.33753167256033,103.91532871743395,84481 Aft Bedok Ind Pk C
84489,Opp Bedok Ind Pk C,1.33804722197723,103.91618833296936,84489 Opp Bedok Ind Pk C
84491,Blk 629,1.33463946695939,103.91413940065628,84491 Blk 629
84499,Blk 140,1.33520779235718,103.91401580602559,84499 Blk 140
84501,Christ Ch,1.33319499998844,103.91598944400951,84501 Christ Ch
84511,Blk 608,1.33206972200071,103.91329416702288,84511 Blk 608
84521,Blk 506,1.33230500002897,103.93393805556471,84521 Blk 506
84529,Blk 109,1.33213305553955,103.93431305555218,84529 Blk 109
84539,BEDOK NTH STN EXIT B,1.3350342184363,103.91851751540032,84539 BEDOK NTH STN EXIT B
84541,Blk 42,1.32761801937398,103.92519155563974,84541 Blk 42
84549,Opp Blk 42,1.32720168851924,103.92512088883021,84549 Opp Blk 42
84551,BLK 51,1.32853887137542,103.9225201285922,84551 BLK 51
84559,Opp Blks 50/51,1.32833305090006,103.92287121813423,84559 Opp Blks 50/51
84561,BLK 53,1.32804725721627,103.91973825722668,84561 BLK 53
84569,Opp Blk 53,1.3279697494091,103.92011115886494,84569 Opp Blk 53
84571,OPP BLK 55,1.32653228537615,103.9187401751097,84571 OPP BLK 55
84579,Aft Chai Chee St,1.32584772443012,103.91948961283839,84579 Aft Chai Chee St
84581,Opp Bedok Sth NPC,1.3238068248883,103.91945047474212,84581 Opp Bedok Sth NPC
84589,Bef New Upp Changi Rd,1.32311277295983,103.91954371811282,84589 Bef New Upp Changi Rd
84591,Sbst Bedok Nth Depot,1.33774805557922,103.94699472223161,84591 Sbst Bedok Nth Depot
84599,Opp Sbst Bedok Nth Depot,1.33772607555094,103.94646797815965,84599 Opp Sbst Bedok Nth Depot
84601,Opp Waterfront Key,1.33820137485609,103.93116966665325,84601 Opp Waterfront Key
84609,Waterfront Key,1.33791138898959,103.93130805598769,84609 Waterfront Key
84611,Opp Waterfront Isle,1.33922469822607,103.92795482353951,84611 Opp Waterfront Isle
84619,Waterfront Isle,1.33896501379939,103.92746694275839,84619 Waterfront Isle
84621,Opp Blk 716,1.33831497804809,103.9249204585602,84621 Opp Blk 716
84629,Blk 716,1.33815749250804,103.92537872720727,84629 Blk 716
84631,Opp Waterfront Waves,1.33879275233871,103.92948245969215,84631 Opp Waterfront Waves
84639,Aft Waterfront Waves,1.33857139776249,103.92937717202952,84639 Aft Waterfront Waves
84641,Blk 24,1.32460611097515,103.92299333298999,84641 Blk 24
84649,Opp Blk 24,1.32477805597156,103.92314916696681,84649 Opp Blk 24
84651,Aft Heartbeat @ Bedok,1.327057,103.930691,84651 Aft Heartbeat @ Bedok
84659,Bef Heartbeat @ Bedok,1.327201,103.93063,84659 Bef Heartbeat @ Bedok
84661,Blk 172,1.31992811557233,103.94438908816849,84661 Blk 172
84669,Blk 73,1.31994111212465,103.94418156021838,84669 Blk 73
84671,Aft Blk 156,1.31759333301805,103.94509555597209,84671 Aft Blk 156
84679,Opp Blk 156,1.31804305599346,103.94476555602924,84679 Opp Blk 156
84681,Blk 163,1.32021834435842,103.94705927934717,84681 Blk 163
84691,Blk 171,1.32111805602717,103.94595750002355,84691 Blk 171
84701,Blk 151,1.33601304352046,103.91214210205735,84701 Blk 151
84709,Opp Blk 150,1.33644333039135,103.91242511468805,84709 Opp Blk 150
85019,Eastwood Ctr,1.321288333018,103.95534472201146,85019 Eastwood Ctr
85021,Country Pk,1.32190305598591,103.95468472199643,85021 Country Pk
85029,Aft Bedok Meth Ch,1.32261805599904,103.95429972202514,85029 Aft Bedok Meth Ch
85031,Excelsior Gdns,1.32501115145725,103.95232021806196,85031 Excelsior Gdns
85039,Opp Excelsior Gdns,1.32442497435966,103.95298594261581,85039 Opp Excelsior Gdns
85041,Man Fatt Lam Tp,1.3264647104527,103.95116420801885,85041 Man Fatt Lam Tp
85049,Opp Man Fatt Lam Tp,1.32671998700111,103.95124872703616,85049 Opp Man Fatt Lam Tp
85051,Aft Jln Chempaka Kuning,1.32956968334939,103.94880115987219,85051 Aft Jln Chempaka Kuning
85059,Bef Jln Chempaka Kuning,1.32950222197902,103.94906611097686,85059 Bef Jln Chempaka Kuning
85061,Opp Bedok Mkt Pl,1.33146,103.94739,85061 Opp Bedok Mkt Pl
85069,Bedok Mkt Pl,1.3318,103.94738,85069 Bedok Mkt Pl
85071,Bef Changi Fire Stn,1.33407653133395,103.9498516702887,85071 Bef Changi Fire Stn
85079,Flextronic,1.33394889968504,103.9501523198666,85079 Flextronic
85081,Bef Jln Pari Burong,1.33292331447242,103.94719977411023,85081 Bef Jln Pari Burong
85089,Aft Sungei Bedok,1.33338002405472,103.94880327361744,85089 Aft Sungei Bedok
85091,Tanah Merah Stn Exit B,1.32754912682416,103.94636119805759,85091 Tanah Merah Stn Exit B
85099,Tanah Merah Stn Exit A,1.32684437763421,103.94645987386455,85099 Tanah Merah Stn Exit A
85101,Aft Bedok Rd,1.32931499760121,103.95071705887575,85101 Aft Bedok Rd
85109,Bef Bedok Rd,1.32945523179761,103.95134864429271,85109 Bef Bedok Rd
90011,Bef Tg Rhu View,1.29711286404721,103.86924820515104,90011 Bef Tg Rhu View
90019,Pk Shore Condo,1.29697091533768,103.86961360282373,90019 Pk Shore Condo
90021,Pebble Bay,1.297235556,103.8710544,90021 Pebble Bay
90029,Opp Pebble Bay,1.29700669642984,103.87253085603427,90029 Opp Pebble Bay
90031,Tg Ria Condo,1.29656022698907,103.87500520610656,90031 Tg Ria Condo
90039,Opp Tg Ria Condo,1.29663305723862,103.87539308856654,90039 Opp Tg Ria Condo
90051,Opp S'pore Swim Club,1.297659444,103.8791731,90051 Opp S'pore Swim Club
90059,S'pore Swim Club,1.297578611,103.8791081,90059 S'pore Swim Club
90061,Dunman High Sch,1.2981225,103.8824094,90061 Dunman High Sch
90069,Opp Dunman High Sch,1.29795473961403,103.88258182953015,90069 Opp Dunman High Sch
90079,Opp Costa Rhu Condo,1.29760718196372,103.86732745550238,90079 Opp Costa Rhu Condo
91041,EtonHouse Pre-Sch,1.30100303875383,103.8865107850326,91041 EtonHouse Pre-Sch
91049,Bef Fort Rd,1.30069808015377,103.88643299699929,91049 Bef Fort Rd
91051,Opp Santa Fe Mansions,1.30046470843446,103.88946922448878,91051 Opp Santa Fe Mansions
91059,Katong Pk Twrs,1.30052638901127,103.88831333297796,91059 Katong Pk Twrs
91061,Bet Hse No. 767/767A,1.30060777798346,103.89256694398647,91061 Bet Hse No. 767/767A
91069,Bef Walton Rd,1.30061892627157,103.89304722999233,91069 Bef Walton Rd
91071,Bef Tg Katong Rd,1.30171305700998,103.89599084091456,91071 Bef Tg Katong Rd
91079,Aft Tg Katong Rd,1.3013063985688,103.8952666584497,91079 Aft Tg Katong Rd
91081,Fort Gdns,1.29930499999248,103.88533388902762,91081 Fort Gdns
91089,Opp Fort Gdns,1.29913832558004,103.88553021350832,91089 Opp Fort Gdns
91091,Bef Kg Kayu Rd,1.30314976548218,103.88436845345339,91091 Bef Kg Kayu Rd
91099,Bef Wilkinson Rd,1.30320972763591,103.88471920227425,91099 Bef Wilkinson Rd
91101,Tg Katong Flyover,1.29607137626294,103.89668750894906,91101 Tg Katong Flyover
91111,CP B1,1.295343,103.892534,91111 CP B1
92041,Opp Parkway Parade,1.30327282994495,103.90583013375219,92041 Opp Parkway Parade
92049,Parkway Parade,1.302999,103.905955,92049 Parkway Parade
92051,Opp Blk 72,1.30461834682389,103.90783296450577,92051 Opp Blk 72
92059,Bet Blks 72/74,1.304086,103.907533,92059 Bet Blks 72/74
92061,CHIJ Katong Convent (Pr),1.30585304722559,103.91059595623031,92061 CHIJ Katong Convent (Pr)
92069,Tao Nan Sch,1.30566306799291,103.9110051545323,92069 Tao Nan Sch
92071,Opp Blk 57,1.3067937735779,103.91498055803811,92071 Opp Blk 57
92079,Blk 57,1.30684575808096,103.91574700260743,92079 Blk 57
92081,St. Patrick's Sec Sch,1.30751338586806,103.91754269765207,92081 St. Patrick's Sec Sch
92089,CHIJ Katong Convent,1.3071917122941,103.91764721757994,92089 CHIJ Katong Convent
92091,Opp One Amber,1.30270333303256,103.89931388900563,92091 Opp One Amber
92099,One Amber,1.3023783312326,103.89900426571224,92099 One Amber
92101,Katong Shop Ctr,1.30370246223719,103.90129169936806,92101 Katong Shop Ctr
92109,Opp Katong Shop Ctr,1.30356602776936,103.90145614778639,92109 Opp Katong Shop Ctr
92111,Opp Roxy Sq,1.30477657929676,103.90293341562067,92111 Opp Roxy Sq
92119,Roxy Sq,1.30444500073,103.90277451423108,92119 Roxy Sq
92121,Opp The Holy Family Ch,1.30722207111074,103.90676515165585,92121 Opp The Holy Family Ch
92129,The Holy Family Ch,1.30686400495083,103.90646134135645,92129 The Holy Family Ch
92131,Caltex Stn,1.30878111099591,103.91089222198016,92131 Caltex Stn
92139,Opp Caltex Stn,1.30853972762017,103.91062932209371,92139 Opp Caltex Stn
92141,Nafa Arts Kindergarten,1.30939538245506,103.91428724575974,92141 Nafa Arts Kindergarten
92149,St. Patrick's Green,1.30928064742874,103.91434517290193,92149 St. Patrick's Green
92151,Christ Meth Ch,1.3098029425373,103.91602380242344,92151 Christ Meth Ch
92159,ST. PATRICK'S SCH,1.309748,103.9166295,92159 ST. PATRICK'S SCH
92161,Aft Katong PO,1.30380001918907,103.89656923070308,92161 Aft Katong PO
92169,Bef Katong PO,1.303782,103.8967661,92169 Bef Katong PO
92171,Marshall Lane,1.30837865741776,103.90304313394574,92171 Marshall Lane
92179,Aft Duku Rd,1.30803621256234,103.90349800941955,92179 Aft Duku Rd
92181,112 Katong,1.30528972611328,103.90534997934479,92181 112 Katong
92189,Opp 112 Katong,1.3047647219741,103.90592361097,92189 Opp 112 Katong
92191,Opp CP C3,1.30244833118536,103.91471180502236,92191 Opp CP C3
92199,Raintree Cove,1.302895,103.91685,92199 Raintree Cove
92201,Aft Lor M Telok Kurau,1.31117244269722,103.9112378097299,92201 Aft Lor M Telok Kurau
92209,Aft Jln Baiduri,1.31101000002422,103.91147888898843,92209 Aft Jln Baiduri
92211,CHIJ Katong Convent (Sec),1.30595638898755,103.91698861102066,92211 CHIJ Katong Convent (Sec)
92219,Opp CHIJ Katong Convent,1.306522,103.916675,92219 Opp CHIJ Katong Convent
92221,Blk 19,1.30496423786628,103.91493558885941,92221 Blk 19
92229,Blk 53,1.304952,103.916022,92229 Blk 53
92231,Blk 34,1.30425500081318,103.9123223933556,92231 Blk 34
92239,Blk 45,1.30438002120698,103.91266110940761,92239 Blk 45
92241,Amber Gdns,1.30178441800843,103.9009525469614,92241 Amber Gdns
